nash_value,stones,mega_slot,effective_roster_R,mirror_exposure,gap_exposure_pct,zero_answer_opps,members,pick_rates_pct
0.0375,2,무장조,5.175,0.137,0.8,0,보만다|에이스번|님피아|히트로토무|무장조|어흥염,71|80|52|19|65|14
0.0374,1,플라엣테,4.771,0.122,1.5,0,에이스번|워시로토무|님피아|플라엣테|드래펄트|어흥염,76|14|26|85|84|15
0.0374,1,마폭시,4.997,0.23,2.4,0,타부자고|에이스번|워시로토무|님피아|마폭시|어흥염,48|76|23|52|92|9
0.0374,2,플라엣테,5.134,0.186,0.8,0,보만다|아머까오|에이스번|님피아|히트로토무|플라엣테,77|12|84|39|25|63
0.0373,1,망나뇽,5.335,0.22,9.3,0,타부자고|에이스번|망나뇽|님피아|히트로토무|저승갓숭,41|75|87|40|17|40
0.0371,1,플라엣테,4.779,0.121,9.1,0,아머까오|에이스번|워시로토무|플라엣테|드래펄트|잠만보,12|75|14|85|83|30
0.0371,1,보만다,5.259,0.215,0.6,0,보만다|타부자고|아머까오|에이스번|님피아|저승갓숭,89|42|10|67|47|45
0.0369,2,플라엣테,5.218,0.181,2.7,0,보만다|에이스번|워시로토무|불카모스|님피아|플라엣테,78|83|22|19|37|62
0.0362,1,망나뇽,5.199,0.222,9.3,0,타부자고|에이스번|워시로토무|망나뇽|님피아|저승갓숭,39|77|13|91|42|39
0.0361,2,플라엣테,5.047,0.189,0.8,0,보만다|아머까오|에이스번|님피아|플라엣테|어흥염,79|12|82|36|69|21
0.036,1,망나뇽,4.844,0.198,7.3,0,아머까오|에이스번|워시로토무|망나뇽|님피아|드래펄트,14|70|9|87|46|75
0.0359,1,망나뇽,5.237,0.286,11.2,0,브리두라스|아머까오|에이스번|망나뇽|님피아|잠만보,56|11|71|86|40|35
0.0358,2,플라엣테,5.153,0.188,3.3,0,보만다|아머까오|에이스번|워시로토무|님피아|플라엣테,78|14|83|24|39|63
0.0357,1,플라엣테,4.847,0.131,1.0,0,아머까오|에이스번|님피아|히트로토무|플라엣테|드래펄트,11|74|28|20|83|84
0.0355,1,플라엣테,4.707,0.12,7.4,0,아머까오|에이스번|플라엣테|드래펄트|잠만보|어흥염,11|77|85|86|26|15
0.0355,1,플라엣테,4.806,0.122,1.5,0,에이스번|워시로토무|님피아|히트로토무|플라엣테|드래펄트,77|11|27|19|84|82
0.0354,1,플라엣테,4.712,0.131,0.1,0,아머까오|에이스번|님피아|플라엣테|드래펄트|어흥염,10|76|26|86|85|17
0.0352,2,무장조,5.294,0.102,7.9,0,보만다|에이스번|워시로토무|무장조|저승갓숭|어흥염,63|80|21|70|49|17
0.0344,1,플라엣테,4.652,0.131,1.7,0,아머까오|에이스번|워시로토무|님피아|플라엣테|드래펄트,11|76|13|27|86|87
0.0339,1,망나뇽,5.297,0.182,12.4,0,아머까오|에이스번|망나뇽|님피아|잠만보|저승갓숭,14|71|88|47|37|43
0.0335,1,망나뇽,5.191,0.242,8.8,0,타부자고|아머까오|에이스번|망나뇽|님피아|잠만보,44|10|72|91|45|38
0.0334,1,망나뇽,5.183,0.233,7.9,0,타부자고|아머까오|에이스번|망나뇽|님피아|저승갓숭,41|11|74|91|44|40
0.0332,1,망나뇽,5.152,0.275,0.0,0,마스카나|아머까오|에이스번|망나뇽|님피아|미끄래곤(히스이),56|13|77|89|38|27
0.0329,2,갑주무사,5.284,0.168,9.3,0,보만다|갑주무사|에이스번|워시로토무|님피아|저승갓숭,87|22|72|19|51|48
0.0327,2,플라엣테,4.982,0.183,9.5,0,보만다|아머까오|에이스번|워시로토무|플라엣테|어흥염,77|15|86|26|73|22
0.0325,2,망나뇽,5.088,0.202,0.0,0,아머까오|에이스번|망나뇽|님피아|플라엣테|어흥염,12|83|77|37|68|23
0.0323,1,망나뇽,5.021,0.285,0.6,0,마스카나|아머까오|에이스번|망나뇽|님피아|히트로토무,57|15|78|90|44|16
0.0322,1,망나뇽,5.005,0.287,0.0,0,마스카나|아머까오|에이스번|망나뇽|님피아|어흥염,58|14|76|92|43|16
0.0322,1,플라엣테,5.44,0.177,13.6,1,브리두라스|에이스번|히트로토무|플라엣테|잠만보|저승갓숭,45|76|21|82|34|41
0.0316,1,망나뇽,5,0.285,0.6,0,마스카나|아머까오|에이스번|워시로토무|망나뇽|님피아,58|15|79|15|90|43
0.0315,1,마폭시,5.177,0.233,0.6,1,마스카나|아머까오|에이스번|워시로토무|마폭시|저승갓숭,48|18|77|21|91|45
0.0308,1,보만다,5.203,0.159,1.4,0,보만다|에이스번|워시로토무|님피아|저승갓숭|어흥염,88|72|19|53|51|18
0.0304,1,무장조,5.424,0.058,6.0,0,에이스번|님피아|히트로토무|잠만보|무장조|저승갓숭,74|42|21|33|85|46
0.0302,2,망나뇽,5.159,0.199,3.3,0,아머까오|에이스번|워시로토무|망나뇽|님피아|플라엣테,14|87|24|73|39|64
0.03,1,보만다,5.159,0.159,2.0,0,보만다|에이스번|워시로토무|님피아|히트로토무|저승갓숭,87|75|14|54|22|48
0.03,1,보만다,5.144,0.162,2.0,0,보만다|에이스번|워시로토무|불카모스|님피아|저승갓숭,87|77|19|16|52|50
0.0297,1,무장조,5.378,0.056,3.8,0,에이스번|워시로토무|님피아|잠만보|무장조|저승갓숭,75|19|39|34|86|46
0.0296,1,망나뇽,5.121,0.179,9.8,0,에이스번|워시로토무|망나뇽|님피아|저승갓숭|어흥염,79|16|91|48|45|21
0.0291,1,보만다,5.155,0.169,2.7,0,보만다|아머까오|에이스번|님피아|히트로토무|저승갓숭,88|12|73|53|24|50
0.029,1,플라엣테,5.156,0.177,1.4,0,마스카나|아머까오|에이스번|플라엣테|저승갓숭|윈디(히스이),48|13|81|85|47|25
0.0284,1,플라엣테,5.097,0.182,3.8,0,마스카나|아머까오|에이스번|히트로토무|플라엣테|저승갓숭,47|13|85|23|85|47
0.0283,1,보만다,5.104,0.171,0.6,0,보만다|아머까오|에이스번|워시로토무|님피아|저승갓숭,89|13|75|20|54|49
0.0279,1,마폭시,5.031,0.2,0.6,0,아머까오|에이스번|워시로토무|삼삼드래|님피아|마폭시,14|78|25|31|58|94
0.0276,1,망나뇽,5.043,0.251,10.9,0,타부자고|에이스번|워시로토무|망나뇽|님피아|어흥염,51|78|17|94|43|17
0.0276,1,플라엣테,5.194,0.194,19.5,0,브리두라스|아머까오|에이스번|플라엣테|잠만보|저승갓숭,50|11|77|86|33|43
0.0275,1,보만다,5.173,0.164,0.8,0,보만다|아머까오|에이스번|님피아|미끄래곤(히스이)|저승갓숭,89|13|71|50|24|52
0.0273,1,플라엣테,5.42,0.142,13.6,1,타부자고|에이스번|히트로토무|플라엣테|잠만보|저승갓숭,38|79|22|83|37|41
0.0271,1,망나뇽,4.972,0.304,7.3,0,브리두라스|아머까오|에이스번|망나뇽|님피아|어흥염,61|12|77|90|43|17
0.0269,1,망나뇽,5.125,0.192,8.6,0,아머까오|에이스번|망나뇽|님피아|저승갓숭|어흥염,15|76|92|48|47|21
0.0269,1,망나뇽,5.163,0.19,9.2,0,아머까오|에이스번|망나뇽|님피아|히트로토무|저승갓숭,16|78|89|47|22|46
0.0268,1,마폭시,5.059,0.185,1.9,0,아머까오|에이스번|워시로토무|님피아|마폭시|미끄래곤(히스이),14|79|31|55|94|27
0.0266,1,보만다,5.085,0.17,2.1,0,보만다|아머까오|에이스번|님피아|저승갓숭|어흥염,89|13|72|56|52|18
0.0264,1,망나뇽,5.084,0.181,9.3,0,에이스번|워시로토무|불카모스|망나뇽|님피아|저승갓숭,83|17|18|88|48|45
0.0261,1,망나뇽,5.176,0.184,11.9,0,아머까오|에이스번|망나뇽|님피아|저승갓숭|윈디(히스이),16|76|89|52|45|22
0.0259,1,무장조,5.239,0.053,3.3,0,에이스번|워시로토무|님피아|무장조|저승갓숭|윈디(히스이),75|17|42|89|51|25
0.0246,1,망나뇽,5.158,0.185,10.6,0,아머까오|에이스번|망나뇽|님피아|미끄래곤(히스이)|저승갓숭,14|77|91|45|25|46
0.0246,1,플라엣테,5.087,0.199,13.8,0,브리두라스|아머까오|에이스번|플라엣테|저승갓숭|윈디(히스이),54|11|78|86|47|23
0.0244,1,보만다,4.984,0.237,0.6,0,보만다|타부자고|아머까오|에이스번|워시로토무|님피아,91|48|10|77|20|53
0.0244,2,플라엣테,5.498,0.175,14.0,0,보만다|아머까오|히트로토무|플라엣테|잠만보|저승갓숭,78|18|35|68|51|49
0.0243,1,망나뇽,5.018,0.194,11.2,0,아머까오|에이스번|워시로토무|망나뇽|님피아|저승갓숭,16|81|17|93|49|44
0.024,1,무장조,5.238,0.056,6.0,0,에이스번|님피아|히트로토무|미끄래곤(히스이)|무장조|저승갓숭,79|39|21|21|87|52
0.0239,1,망나뇽,5.124,0.18,13.0,2,아머까오|에이스번|워시로토무|망나뇽|잠만보|저승갓숭,22|81|18|92|48|39
0.0237,1,망나뇽,4.879,0.303,11.2,0,브리두라스|아머까오|에이스번|워시로토무|망나뇽|님피아,61|13|82|13|89|42
0.0235,1,무장조,5.144,0.059,5.5,0,에이스번|워시로토무|님피아|무장조|저승갓숭|어흥염,79|20|40|89|54|19
0.0232,1,망나뇽,5.07,0.194,9.2,0,아머까오|에이스번|불카모스|망나뇽|님피아|저승갓숭,15|80|18|90|49|48
0.023,1,망나뇽,4.944,0.262,8.3,0,타부자고|아머까오|에이스번|망나뇽|님피아|어흥염,52|11|77|94|47|18
0.023,1,무장조,5.133,0.06,4.5,0,에이스번|님피아|히트로토무|무장조|저승갓숭|어흥염,78|43|21|89|53|15
0.0226,1,망나뇽,5.121,0.199,11.2,0,아머까오|에이스번|워시로토무|망나뇽|님피아|잠만보,17|79|20|92|47|45
0.0222,1,마폭시,5.098,0.157,9.8,0,아머까오|에이스번|워시로토무|마폭시|미끄래곤(히스이)|저승갓숭,16|78|25|94|33|53
0.0221,1,마폭시,4.797,0.192,3.1,0,아머까오|에이스번|워시로토무|님피아|마폭시|어흥염,15|83|34|63|94|12
0.0217,1,망나뇽,4.885,0.256,7.9,0,타부자고|아머까오|에이스번|워시로토무|망나뇽|님피아,46|11|81|17|96|48
0.0217,1,무장조,5.129,0.061,5.7,0,에이스번|워시로토무|님피아|히트로토무|무장조|저승갓숭,81|16|44|21|88|50
0.0213,1,망나뇽,4.982,0.199,11.2,0,아머까오|에이스번|삼삼드래|망나뇽|님피아|저승갓숭,17|80|14|94|51|45
0.0202,1,플라엣테,5.244,0.146,5.7,1,타부자고|에이스번|님피아|히트로토무|플라엣테|저승갓숭,36|82|22|22|84|54
0.0199,1,플라엣테,5.291,0.103,5.1,1,에이스번|님피아|히트로토무|플라엣테|잠만보|저승갓숭,81|22|28|86|34|49
0.0193,1,망나뇽,4.992,0.265,1.5,0,타부자고|아머까오|에이스번|알로라 나인테일|망나뇽|님피아,52|11|77|21|94|45
0.0188,1,플라엣테,5.217,0.097,12.7,1,에이스번|워시로토무|히트로토무|플라엣테|잠만보|저승갓숭,84|17|25|85|42|47
0.0184,0,,5.747,0.198,1.4,0,타부자고|마스카나|에이스번|님피아|드래펄트|저승갓숭,39|42|73|39|69|37
0.0184,1,플라엣테,5.157,0.107,13.4,0,아머까오|에이스번|히트로토무|플라엣테|잠만보|저승갓숭,13|83|28|86|41|49
0.0162,1,플라엣테,5.164,0.101,4.2,1,에이스번|님피아|히트로토무|플라엣테|저승갓숭|윈디(히스이),83|25|26|88|55|23
0.0161,1,망나뇽,5.048,0.2,10.3,0,아머까오|에이스번|망나뇽|님피아|잠만보|어흥염,16|78|92|51|46|17
0.0155,1,플라엣테,5.202,0.101,11.2,1,에이스번|워시로토무|불카모스|플라엣테|잠만보|저승갓숭,85|23|19|84|40|49
0.0146,1,플라엣테,5.102,0.107,4.2,1,에이스번|님피아|히트로토무|플라엣테|저승갓숭|어흥염,85|26|26|87|58|19
0.0141,1,망나뇽,5.027,0.177,13.0,1,아머까오|에이스번|워시로토무|망나뇽|미끄래곤(히스이)|저승갓숭,19|85|18|94|39|46
0.0139,1,플라엣테,5.221,0.198,3.1,0,마스카나|아머까오|에이스번|히트로토무|플라엣테|잠만보,49|19|86|27|84|35
0.0138,2,플라엣테,5.397,0.181,12.4,0,보만다|아머까오|히트로토무|플라엣테|저승갓숭|윈디(히스이),84|22|35|75|54|32
0.0137,1,플라엣테,5.088,0.108,16.0,0,아머까오|에이스번|워시로토무|플라엣테|잠만보|저승갓숭,14|84|23|89|42|49
0.0128,0,,5.605,0.197,11.3,0,브리두라스|타부자고|에이스번|님피아|드래펄트|저승갓숭,42|29|76|36|76|40
0.0127,1,망나뇽,4.948,0.227,11.2,0,킬가르도|아머까오|에이스번|워시로토무|망나뇽|님피아,34|13|83|22|96|51
0.0125,1,플라엣테,5.147,0.1,6.2,1,에이스번|워시로토무|님피아|플라엣테|저승갓숭|윈디(히스이),85|22|26|88|53|26
0.0115,0,,5.509,0.175,8.7,0,브리두라스|에이스번|님피아|드래펄트|저승갓숭|윈디(히스이),52|73|39|75|43|18
0.0113,1,플라엣테,5.089,0.108,4.8,1,에이스번|워시로토무|님피아|히트로토무|플라엣테|저승갓숭,87|17|27|27|87|55
0.0112,0,,5.642,0.139,11.3,0,타부자고|에이스번|님피아|드래펄트|잠만보|저승갓숭,46|71|36|77|29|40
0.0108,1,플라엣테,5.028,0.106,13.4,0,아머까오|에이스번|히트로토무|플라엣테|미끄래곤(히스이)|저승갓숭,12|85|31|86|26|60
0.0108,1,플라엣테,4.977,0.116,5.5,0,아머까오|에이스번|님피아|히트로토무|플라엣테|저승갓숭,12|85|26|30|88|59
0.0102,1,망나뇽,4.925,0.212,7.3,0,아머까오|에이스번|워시로토무|망나뇽|님피아|어흥염,17|85|25|95|56|22
0.0101,1,망나뇽,4.987,0.202,10.6,0,아머까오|에이스번|워시로토무|망나뇽|님피아|윈디(히스이),17|84|24|93|57|25
0.0098,1,망나뇽,4.996,0.204,10.6,0,아머까오|에이스번|워시로토무|망나뇽|님피아|미끄래곤(히스이),17|86|22|95|50|31
0.0096,1,보만다,4.95,0.19,1.4,0,보만다|아머까오|에이스번|워시로토무|님피아|히트로토무,93|15|84|24|59|25
0.0092,1,보만다,4.937,0.192,4.4,0,보만다|아머까오|에이스번|워시로토무|님피아|어흥염,94|15|82|29|61|20
0.0091,0,,5.561,0.164,2.4,0,마스카나|에이스번|님피아|히트로토무|드래펄트|저승갓숭,48|75|48|19|69|41
0.0083,0,,5.47,0.177,10.7,0,브리두라스|에이스번|님피아|히트로토무|드래펄트|저승갓숭,50|77|38|17|75|43
0.0083,1,망나뇽,4.904,0.211,7.9,0,아머까오|에이스번|워시로토무|망나뇽|님피아|히트로토무,20|89|20|94|54|23
0.0079,0,,5.425,0.18,9.8,0,브리두라스|에이스번|님피아|드래펄트|저승갓숭|어흥염,51|75|38|77|43|15
0.0073,0,,5.383,0.179,0.0,0,마스카나|아머까오|에이스번|님피아|드래펄트|저승갓숭,52|12|77|45|72|42
0.0066,0,,5.283,0.194,9.9,0,브리두라스|아머까오|에이스번|님피아|드래펄트|저승갓숭,55|10|77|39|77|42
0.0064,1,망나뇽,4.843,0.216,7.9,0,아머까오|에이스번|워시로토무|불카모스|망나뇽|님피아,17|89|24|19|95|56
0.0063,0,,5.343,0.167,2.4,0,마스카나|에이스번|워시로토무|님피아|드래펄트|저승갓숭,50|78|10|49|72|41
0.0063,1,망나뇽,4.998,0.217,3.8,0,아머까오|에이스번|알로라 나인테일|워시로토무|망나뇽|님피아,18|84|24|26|95|52
0.0052,0,,5.24,0.18,11.4,0,브리두라스|에이스번|워시로토무|님피아|드래펄트|저승갓숭,52|80|9|39|77|43
0.0048,0,,5.432,0.14,9.6,0,타부자고|에이스번|님피아|히트로토무|드래펄트|저승갓숭,44|76|39|17|80|44
0.0045,0,,5.334,0.144,8.7,0,타부자고|에이스번|님피아|드래펄트|저승갓숭|어흥염,47|74|38|82|45|13
0.0041,0,,5.366,0.222,2.0,0,타부자고|마스카나|에이스번|님피아|드래펄트|어흥염,47|44|77|43|76|12
0.0039,0,,5.298,0.227,1.3,0,타부자고|마스카나|아머까오|에이스번|님피아|드래펄트,43|45|11|77|45|79
0.0038,0,,5.291,0.142,10.3,0,타부자고|에이스번|워시로토무|님피아|드래펄트|저승갓숭,45|78|13|40|83|41
0.0037,0,,5.375,0.144,8.7,0,타부자고|에이스번|삼삼드래|님피아|드래펄트|저승갓숭,43|77|16|39|82|42
0.0028,0,,5.28,0.192,12.9,1,브리두라스|아머까오|에이스번|드래펄트|잠만보|저승갓숭,61|12|76|76|33|41
0.0026,0,,5.287,0.214,7.6,0,타부자고|마스카나|아머까오|에이스번|드래펄트|저승갓숭,52|45|10|81|71|40
0.0025,0,,5.283,0.144,9.6,0,타부자고|에이스번|불카모스|님피아|드래펄트|저승갓숭,45|75|12|39|84|46
0.0022,1,망나뇽,4.699,0.215,11.2,0,아머까오|에이스번|워시로토무|라우드본|망나뇽|님피아,19|89|25|11|96|60
0.0016,0,,5.235,0.149,9.9,0,타부자고|아머까오|에이스번|님피아|드래펄트|저승갓숭,44|10|76|41|85|44
0.0012,0,,5.504,0.089,12.0,0,에이스번|님피아|히트로토무|드래펄트|잠만보|저승갓숭,76|48|22|77|31|46
0.0005,0,,5.363,0.262,0.1,0,브리두라스|마스카나|아머까오|에이스번|님피아|드래펄트,47|46|11|76|44|75
-0.0017,0,,5.37,0.088,11.4,0,에이스번|워시로토무|님피아|드래펄트|잠만보|저승갓숭,77|15|49|79|33|46
-0.0026,0,,5.229,0.211,10.0,0,브리두라스|아머까오|에이스번|님피아|드래펄트|잠만보,60|11|74|42|81|32
-0.0029,1,플라엣테,5.129,0.127,12.3,0,아머까오|에이스번|워시로토무|히트로토무|플라엣테|잠만보,20|86|25|30|89|50
-0.003,0,,5.26,0.232,8.6,0,타부자고|마스카나|아머까오|에이스번|드래펄트|잠만보,62|45|10|79|72|32
-0.0036,1,플라엣테,5.16,0.134,6.5,0,아머까오|에이스번|님피아|히트로토무|플라엣테|잠만보,18|86|31|32|90|42
-0.0048,0,,5.35,0.087,10.7,0,에이스번|님피아|히트로토무|드래펄트|미끄래곤(히스이)|저승갓숭,80|44|23|81|22|50
-0.0049,0,,5.237,0.097,11.2,0,아머까오|에이스번|님피아|드래펄트|잠만보|저승갓숭,12|79|51|80|29|50
-0.0051,0,,5.41,0.167,7.3,0,마스카나|아머까오|에이스번|드래펄트|잠만보|저승갓숭,55|16|83|68|36|43
-0.0052,0,,5.209,0.086,8.7,0,에이스번|워시로토무|님피아|드래펄트|저승갓숭|윈디(히스이),79|17|51|84|48|21
-0.0053,0,,5.752,0.212,3.5,1,타부자고|마스카나|에이스번|님피아|잠만보|저승갓숭,46|53|80|38|33|51
-0.0059,0,,5.197,0.168,12.1,0,타부자고|아머까오|에이스번|님피아|드래펄트|잠만보,54|10|77|44|83|32
-0.006,0,,5.069,0.198,11.3,1,브리두라스|아머까오|에이스번|히트로토무|드래펄트|저승갓숭,63|12|82|18|78|46
-0.0061,0,,5.181,0.092,11.0,0,에이스번|님피아|히트로토무|드래펄트|저승갓숭|어흥염,80|50|23|83|50|14
-0.0061,1,플라엣테,5.124,0.133,11.3,0,아머까오|에이스번|워시로토무|불카모스|플라엣테|잠만보,20|87|32|24|88|50
-0.0072,0,,5.149,0.104,9.5,0,아머까오|에이스번|님피아|히트로토무|드래펄트|저승갓숭,13|80|50|23|85|48
-0.0072,0,,5.136,0.093,9.8,0,에이스번|워시로토무|님피아|히트로토무|드래펄트|저승갓숭,81|13|52|22|83|48
-0.0072,0,,5.154,0.097,8.6,0,아머까오|에이스번|님피아|드래펄트|저승갓숭|윈디(히스이),14|79|51|85|48|22
-0.0073,0,,5.15,0.198,0.6,0,마스카나|아머까오|에이스번|님피아|히트로토무|드래펄트,55|12|79|52|22|80
-0.0075,0,,5.117,0.19,0.5,0,마스카나|아머까오|에이스번|님피아|드래펄트|윈디(히스이),54|13|78|54|82|19
-0.0077,1,플라엣테,5.112,0.127,11.7,0,아머까오|에이스번|워시로토무|플라엣테|잠만보|어흥염,19|84|33|91|50|23
-0.0082,0,,5.119,0.092,9.8,0,에이스번|워시로토무|님피아|드래펄트|저승갓숭|어흥염,82|17|50|85|50|17
-0.0086,0,,5.138,0.185,3.4,0,마스카나|에이스번|워시로토무|님피아|히트로토무|드래펄트,53|80|11|54|23|79
-0.0087,0,,5.087,0.096,8.7,0,에이스번|워시로토무|불카모스|님피아|드래펄트|저승갓숭,84|17|16|50|85|48
-0.0087,0,,5.078,0.112,9.5,0,킬가르도|아머까오|에이스번|님피아|드래펄트|저승갓숭,24|11|81|47|86|52
-0.0094,0,,5.008,0.216,8.4,0,브리두라스|아머까오|에이스번|님피아|히트로토무|드래펄트,59|11|80|47|19|85
-0.0097,0,,4.998,0.2,4.2,0,마스카나|아머까오|에이스번|워시로토무|님피아|드래펄트,56|14|80|13|54|83
-0.0105,0,,5.143,0.096,9.9,0,아머까오|에이스번|님피아|드래펄트|미끄래곤(히스이)|저승갓숭,13|81|46|84|24|53
-0.0105,0,,5.128,0.11,7.3,0,아머까오|에이스번|삼삼드래|님피아|드래펄트|저승갓숭,14|81|22|49|86|47
-0.0107,0,,5.038,0.105,9.0,0,아머까오|에이스번|워시로토무|님피아|드래펄트|저승갓숭,15|82|16|52|87|48
-0.0107,0,,4.947,0.22,7.4,0,브리두라스|아머까오|에이스번|님피아|드래펄트|어흥염,62|10|79|47|86|17
-0.0109,0,,5.032,0.201,4.2,0,마스카나|아머까오|에이스번|님피아|드래펄트|어흥염,57|12|80|52|82|16
-0.0111,0,,5.075,0.103,8.6,0,아머까오|에이스번|님피아|드래펄트|저승갓숭|어흥염,14|81|50|85|52|18
-0.0115,0,,5.041,0.107,9.5,0,아머까오|에이스번|불카모스|님피아|드래펄트|저승갓숭,13|83|18|50|87|50
-0.0118,0,,4.831,0.22,9.1,0,브리두라스|아머까오|에이스번|워시로토무|님피아|드래펄트,62|11|82|12|47|87
-0.0121,1,플라엣테,5.081,0.144,4.4,0,아머까오|에이스번|워시로토무|님피아|히트로토무|플라엣테,19|90|28|37|34|92
-0.0124,0,,5.601,0.216,5.3,1,타부자고|마스카나|에이스번|님피아|히트로토무|저승갓숭,42|55|84|41|23|55
-0.0125,0,,5.268,0.179,7.3,0,마스카나|아머까오|에이스번|히트로토무|드래펄트|저승갓숭,58|18|87|22|69|46
-0.0132,0,,5.61,0.167,5.8,1,마스카나|에이스번|님피아|히트로토무|잠만보|저승갓숭,56|83|44|24|37|55
-0.0132,1,플라엣테,5.047,0.143,2.6,0,아머까오|에이스번|워시로토무|님피아|플라엣테|어흥염,17|89|34|40|93|27
-0.0148,0,,5.473,0.221,5.1,1,타부자고|마스카나|에이스번|님피아|저승갓숭|어흥염,47|55|84|42|57|15
-0.0152,0,,5.467,0.268,13.7,1,브리두라스|마스카나|아머까오|에이스번|잠만보|저승갓숭,62|52|15|80|39|53
-0.0154,0,,5.127,0.177,7.3,0,마스카나|아머까오|에이스번|워시로토무|드래펄트|저승갓숭,57|17|89|16|73|47
-0.016,0,,4.843,0.103,9.5,0,아머까오|에이스번|라우드본|님피아|드래펄트|저승갓숭,14|84|10|53|88|51
-0.0163,0,,5.396,0.266,8.6,0,브리두라스|마스카나|아머까오|에이스번|님피아|저승갓숭,55|50|13|86|41|56
-0.0167,0,,5.439,0.232,11.2,1,타부자고|마스카나|아머까오|에이스번|잠만보|저승갓숭,55|59|13|81|40|51
-0.0173,0,,5.593,0.193,15.9,1,브리두라스|에이스번|님피아|히트로토무|잠만보|저승갓숭,64|79|39|22|40|55
-0.0186,0,,5.205,0.102,10.3,0,에이스번|워시로토무|님피아|히트로토무|드래펄트|잠만보,80|17|55|24|85|39
-0.0201,0,,5.133,0.113,11.9,0,아머까오|에이스번|님피아|히트로토무|드래펄트|잠만보,14|83|55|27|86|36
-0.0208,0,,5.106,0.115,13.1,0,아머까오|에이스번|워시로토무|님피아|드래펄트|잠만보,16|81|21|56|88|37
-0.0223,0,,5.275,0.277,11.2,0,브리두라스|마스카나|아머까오|에이스번|저승갓숭|윈디(히스이),65|56|15|86|54|24
-0.0224,0,,5.109,0.102,14.0,0,에이스번|워시로토무|님피아|드래펄트|잠만보|어흥염,81|20|56|87|38|16
-0.0229,0,,5.39,0.209,20.8,0,브리두라스|아머까오|에이스번|님피아|잠만보|저승갓숭,67|14|81|40|40|57
-0.023,0,,5.28,0.192,5.1,0,마스카나|아머까오|에이스번|님피아|히트로토무|저승갓숭,62|14|89|48|27|60
-0.0232,0,,5.228,0.091,12.0,1,아머까오|에이스번|워시로토무|드래펄트|잠만보|저승갓숭,21|86|22|83|42|48
-0.0234,0,,5.249,0.284,13.0,1,브리두라스|마스카나|아머까오|에이스번|히트로토무|저승갓숭,64|56|15|87|23|55
-0.0236,0,,5.297,0.18,2.7,0,마스카나|아머까오|에이스번|님피아|저승갓숭|윈디(히스이),60|14|89|50|59|28
-0.0236,0,,5.393,0.166,2.9,1,마스카나|에이스번|워시로토무|님피아|저승갓숭|윈디(히스이),58|89|21|50|58|25
-0.0242,0,,5.711,0.15,12.7,1,타부자고|에이스번|삼삼드래|님피아|잠만보|저승갓숭,51|83|30|43|42|51
-0.0244,0,,5.637,0.144,15.8,1,타부자고|에이스번|님피아|히트로토무|잠만보|저승갓숭,54|81|43|23|44|55
-0.0247,0,,5.34,0.177,6.4,1,마스카나|에이스번|워시로토무|님피아|히트로토무|저승갓숭,59|88|16|50|28|59
-0.0261,0,,5.643,0.143,14.3,1,타부자고|에이스번|워시로토무|님피아|잠만보|저승갓숭,53|83|24|42|44|53
-0.0264,0,,5.448,0.258,5.6,0,타부자고|마스카나|아머까오|에이스번|님피아|잠만보,55|57|15|85|47|40
-0.0268,0,,5.121,0.183,11.5,0,마스카나|아머까오|에이스번|워시로토무|드래펄트|잠만보,55|19|87|17|81|40
-0.0273,0,,4.859,0.122,10.1,0,아머까오|에이스번|워시로토무|님피아|히트로토무|드래펄트,16|88|19|58|25|93
-0.028,0,,5.198,0.191,6.0,0,마스카나|아머까오|에이스번|워시로토무|님피아|저승갓숭,62|15|92|23|48|60
-0.0281,0,,5.186,0.191,7.8,0,마스카나|아머까오|에이스번|님피아|저승갓숭|어흥염,62|14|90|50|62|22
-0.0286,0,,5.284,0.204,14.4,1,브리두라스|에이스번|님피아|히트로토무|저승갓숭|어흥염,67|85|46|25|62|16
-0.0288,0,,5.234,0.207,15.1,0,브리두라스|아머까오|에이스번|님피아|저승갓숭|윈디(히스이),68|13|87|45|60|28
-0.0291,0,,5.225,0.223,15.2,0,브리두라스|아머까오|에이스번|님피아|히트로토무|저승갓숭,71|14|86|43|26|60
-0.0298,0,,5.309,0.203,15.3,3,브리두라스|아머까오|에이스번|히트로토무|잠만보|저승갓숭,69|16|85|25|50|56
-0.0299,0,,5.412,0.181,12.4,1,마스카나|아머까오|에이스번|히트로토무|잠만보|저승갓숭,64|19|86|28|47|55
-0.0311,0,,5.27,0.205,15.6,1,브리두라스|에이스번|워시로토무|님피아|히트로토무|저승갓숭,67|88|16|44|25|60
-0.032,0,,5.454,0.155,15.9,0,타부자고|아머까오|에이스번|님피아|잠만보|저승갓숭,55|14|84|47|42|58
-0.0324,0,,5.163,0.221,16.6,0,브리두라스|아머까오|에이스번|님피아|저승갓숭|어흥염,70|13|87|45|62|22
-0.0343,0,,5.278,0.181,11.2,1,마스카나|아머까오|에이스번|워시로토무|잠만보|저승갓숭,65|19|91|22|46|57
-0.0343,0,,5.277,0.176,13.0,0,마스카나|아머까오|에이스번|히트로토무|미끄래곤(히스이)|저승갓숭,64|15|90|30|40|62
-0.0343,0,,5.233,0.21,18.0,3,브리두라스|아머까오|에이스번|워시로토무|잠만보|저승갓숭,72|17|85|20|51|55
