atk\def,보만다,한카리아스,누리레느,갑주무사,하마돈,루카리오,드닐레이브,브리두라스,타부자고,따라큐,고릴타,킬가르도,마스카나,갸라도스,아머까오,킬라플로르,대쓰여너,리자몽,포푸니크,개굴닌자,에이스번,알로라 나인테일,에써르(수컷),워시로토무,불카모스,빠르모트,라우드본,삼삼드래,메타그로스,망나뇽,님피아,히트로토무,거북왕,대도각참,팬텀,마폭시,엠페르트,번치코,대짱이,라이츄,블래키,다크펫,더시마사리,핫삼,오롱털,픽시,카디나르마,앱솔,찌리배리,맘모꾸리,파라블레이즈,패리퍼,찌르호크,대검귀,마기라스,이어롭,플라엣테,배바닐라,드래펄트,입치트,메가니움,메타몽,이상해꽃,밀로틱,스코빌런,아쿠스타,몰드류,조로아크(히스이),미끄래곤(히스이),잠만보,무장조,클레스퍼트라,창파나이트,우츠보트,가라르야도킹,깜까미,엘풍,저승갓숭,스트린더(하이),샤미드,사마자르,인텔리레온,깨비물거미,가디안,왕구리,엘레이드,브리무음,눈여아,어흥염,마릴리,올리르바,스트린더(로우),펜드라,화염레오,윈디(히스이),캥카,꿈트렁,에써르(암컷),후딘,드래캄
워시로토무,-0.4922,-0.5621,0.4453,0.1379,1.0000,-0.3288,-0.7955,-0.5621,0.0932,-0.3461,-0.6644,-0.3288,-0.7955,0.3712,0.9779,-0.0955,0.0068,-0.2530,-0.5621,0.0068,-0.3288,-0.2267,-0.3288,0,-0.2676,-0.3288,0.8855,-0.7955,0.1379,-0.3952,-0.6629,0.0068,0.8090,-0.0955,0.0068,0.0068,0.4850,0.3712,0.3027,0.0068,0.0505,0.4735,0.9932,0.3393,0.2400,0.0542,0.1379,0.4735,0.0459,0.8090,0.1379,0.9254,-0.0547,0.4735,0.1379,-0.5621,-0.5180,0.5732,-0.5621,0.4735,-0.7252,0.3424,-0.7139,0.9927,-0.3649,0.3424,0.3424,0.0068,-0.7955,-0.3389,0.9474,-0.3288,0.1379,-0.5621,0.0229,0.6614,-0.7955,-0.4978,0.4735,0.9825,0.4735,0.3424,0.6741,0.2400,0.9113,-0.0955,0.0723,0.3424,0.4735,0.8090,-0.7955,0.4735,0.0068,0.0068,-0.3163,-0.5621,0.5732,0.2400,-0.3288,-0.5621
불카모스,-0.7105,-0.7020,-0.4449,0.1322,-0.0734,0.8703,-0.2353,-0.0357,0.1800,0.3484,0.7681,0.1990,0.4412,-0.7020,-0.0020,-0.1365,-0.8977,-0.7285,-0.3698,-0.3288,-0.5974,1.0000,0.5435,-0.2353,0,-0.1277,-0.3286,-0.1277,0.3389,-0.4405,0.2651,-0.4642,-0.2353,0.3389,0.2079,-0.3679,-0.2395,-0.1977,-0.1365,0.0215,0.8698,0.1990,0.2747,0.4064,0.0988,0.8351,0.0988,-0.1042,0.5222,-0.3375,-0.2720,-0.2411,-0.6839,0.1379,-0.3375,-0.5023,0.1474,0.9645,-0.5039,0.9645,0.4748,0.9235,0.8000,-0.1430,0.2935,-0.1277,-0.4633,0.0666,-0.1411,-0.5718,0.1822,0.5435,-0.0020,0.8703,0.1380,0.6332,1.0000,-0.0357,0.5332,-0.1583,-0.3375,-0.2676,-0.2709,0.2776,-0.0357,0.1048,0.3340,0.8709,-0.1451,-0.2496,0.7902,0.5332,-0.3288,-0.4639,-0.8077,-0.2044,0.3460,0.8703,0.2079,0.1990
빠르모트,-0.4923,-0.6644,-0.1977,0.1379,-0.6269,0.1379,0.1379,0.1379,0.1358,-0.1729,0.1379,-0.0955,-0.0955,0.3712,0.1379,0.1379,-0.0955,-0.0724,-0.3288,-0.3288,-0.3288,-0.3288,-0.3288,-0.0955,-0.0955,0,-0.2247,-0.3288,-0.4311,0.0224,-0.3648,-0.3288,0.1379,0.8090,-0.3288,-0.1977,0.3830,0.1379,-0.4311,-0.3288,1.0000,0.1379,0.9113,0.3307,0.1379,-0.0955,-0.4311,0.3712,0.2986,-0.1977,0.1379,0.4247,-0.0547,0.7068,0.3712,-0.0955,-0.7675,0.3712,-0.3288,-0.0955,0.1390,0.7068,-0.0139,0.4716,0.1379,-0.3288,-0.4311,-0.3288,0.1379,0.1379,0.2118,-0.0955,0.1379,0.2400,-0.3631,0.9971,-0.3288,-0.0955,-0.3288,0.4321,0.4735,-0.0955,0.8090,-0.1977,0.3712,-0.1864,-0.3144,-0.3288,0.1141,0.1379,0.1379,-0.3288,-0.3288,-0.3288,0.1503,0.1379,0.1379,0.1379,-0.6644,-0.1977
라우드본,-0.4452,-0.7841,-0.7855,0.3128,-0.0811,0.3261,-0.4672,-0.2430,-0.1051,-0.0248,0.0018,0.1379,0.0018,-0.7027,0.9680,-0.3288,-0.5671,-0.1376,-0.0817,-0.5508,-0.2317,0.3374,0.1017,-0.7955,-0.0726,0.1017,0,-0.3288,0.0018,-0.6400,-0.1490,-0.4539,-0.8005,0.1492,-0.3288,-0.0830,-0.1104,-0.2317,-0.7841,0.0302,-0.2310,0.1379,0.0147,0.9113,0.2350,0.8044,0.1017,-0.0095,0.2544,-0.3288,-0.5508,-0.3045,0.1274,-0.2317,-0.5394,0.8954,0.1264,0.9794,-0.3288,0.9907,0.4023,0.6453,0.2127,-0.7000,0.7513,0.0068,-0.3175,-0.3288,-0.2361,-0.7000,0.8910,0.3261,0.5684,0.9680,0.4338,0.5054,1.0000,-0.0722,0.1017,-0.7158,-0.2317,-0.7841,-0.1360,0.1017,-0.7027,-0.2317,0.5684,-0.0095,-0.0245,-0.5096,0.6582,0.4188,0.3261,0.1017,-0.3528,0.0602,0.8092,0.4188,-0.0095,-0.0841
삼삼드래,-0.3594,-0.4311,-0.8977,-0.1022,0.3726,0.1379,-0.1977,-0.1977,0.2083,-0.1977,0.1379,0.1379,-0.6644,0.4735,0.5732,0.1379,0.0068,-0.3057,-0.6644,-0.3288,-0.6644,-0.6644,-0.3288,0.9113,-0.7020,-0.3288,-0.0841,0,0.1379,0.1368,-0.8314,0.6780,0.4735,0.4735,-0.3288,-0.3288,0.2785,-0.1977,0.2400,-0.3288,0.9080,0.8090,0.8910,0.3712,-0.1977,-0.3396,0.1379,-0.1977,0.8977,0.1379,0.1379,0.5270,-0.0547,0.4735,-0.0955,-0.5621,-0.8977,-0.1977,-0.4311,-0.1977,0.2092,-0.0955,0.6918,-0.3275,0.9113,0.0068,0.0068,-0.3288,-0.4311,0.0043,0.3043,-0.3288,-0.1977,0.8090,0.5398,1.0000,-0.6644,-0.0955,0.4735,0.2950,0.1379,-0.3288,0.2400,-0.4311,0.4735,0.1379,-0.3144,-0.3288,-0.0955,-0.5621,-0.0020,0.4735,-0.3288,0.0068,0.1503,0.1018,0.1554,0.1379,-0.3288,0.0356
메타그로스,-0.2573,-0.3288,0.2400,0.0000,-0.2930,-0.3288,-0.3288,-0.2267,-0.7230,-0.0706,-0.5621,-0.0955,-0.3288,-0.3288,0.3027,-0.3288,-0.5621,-0.6413,0.2401,-0.3288,-0.3288,0.2401,0.0068,-0.2267,-0.7020,0.0068,-0.3338,-0.3288,0,-0.1087,0.7137,-0.8977,-0.5621,0.1379,-0.3288,-0.6644,0.4850,-0.4311,-0.3288,0.0068,0.2923,0.1379,0.9932,-0.1311,0.1379,0.7735,-0.6644,-0.3288,0.5513,-0.3288,-0.3288,0.7231,-0.1754,-0.3288,0.4735,0.6780,0.6209,0.3424,-0.3288,0.8090,-0.1828,0.2401,-0.1105,0.1343,-0.6573,0.6780,-0.3288,-0.3288,0.1379,0.2400,-0.0099,0.0068,0.1379,0.5757,0.2057,0.3721,1.0000,0.0068,0.0068,0.2950,0.0068,0.0068,0.9065,0.0068,0.2401,-0.3288,0.4735,-0.3288,-0.3288,0.6418,0.3390,0.0068,0.0068,-0.6644,-0.3288,0.0068,0.2574,0.0068,-0.3288,0.3712
망나뇽,-0.2953,-0.3272,-0.2935,0.9073,0.0795,0.0084,-0.4983,-0.6795,-0.4088,-0.5150,0.8354,0.1121,-0.6172,-0.1627,0.4381,0.0084,-0.5150,-0.0948,0.3440,-0.4462,0.0533,-0.6795,0.2232,0.2770,0.3300,-0.1627,0.5563,-0.3272,0.0205,0,-0.5714,0.5376,-0.0483,0.3289,0.0084,0.3440,0.1766,0.2417,-0.0483,0.3440,0.5496,0.6899,0.8979,0.8795,-0.1672,-0.4796,0.6899,0.1850,0.8725,-0.3839,0.1114,0.4274,0.1026,-0.2816,-0.0483,-0.5150,-0.6834,-0.1506,-0.2128,0.4750,0.7513,0.3440,0.4915,-0.7218,0.9779,-0.2816,0.1624,0.0084,0.1850,-0.5545,0.5586,0.2232,0.6899,0.9277,0.1366,0.9405,0.0084,-0.5150,0.7518,-0.4483,-0.1112,-0.2816,0.0798,-0.2816,-0.0483,-0.3839,-0.0630,-0.4462,0.5687,0.1484,0.5330,0.7518,0.2210,0.5576,-0.3211,-0.4902,0.9001,0.1082,0.1539,0.2538
님피아,0.5984,-0.0223,0.5528,0.2062,0.4117,-0.3288,-0.0886,-0.2557,-0.7268,0.0246,-0.3288,-0.7292,0.1448,0.0782,-0.6310,-0.4907,-0.4959,-0.4025,-0.3288,-0.0886,-0.8245,0.8132,0.8132,0.4122,-0.5974,-0.0886,-0.2946,0.4804,-0.5912,0.5012,0,-0.2069,-0.1418,-0.0292,-0.2557,-0.3062,-0.3271,-0.3288,-0.0224,0.5826,0.9960,-0.3288,0.0663,-0.0807,0.7137,0.8784,-0.1818,0.7206,0.9214,-0.0886,-0.4907,0.6338,0.0477,0.7206,-0.0223,-0.2557,0.0166,0.2470,0.1448,0.2110,0.7084,0.5536,-0.5820,0.8454,-0.1853,0.5826,-0.7292,0.2470,-0.4959,0.2826,-0.4929,0.9085,0.4804,-0.4907,-0.5201,1.0000,0.9085,0.8549,-0.4907,0.5402,0.4873,0.5826,0.8085,0.4122,0.7366,0.1505,0.9031,0.8132,-0.0291,0.6893,0.9160,-0.4907,-0.5759,-0.1818,-0.7256,-0.4587,-0.7167,0.7366,0.5826,0.1379
히트로토무,-0.4728,-0.7955,0.1097,0.2334,0.5967,-0.3288,-0.5621,-0.0955,0.3693,0.0317,0.7068,0.1379,0.2401,0.3712,1.0000,-0.3288,-0.6644,0.4182,-0.3288,-0.3288,-0.5621,0.9113,0.0068,-0.5621,0.1449,-0.3288,0.3172,-0.7955,0.3712,-0.3810,0.0550,0,-0.1977,0.1379,0.0068,-0.2267,0.1108,-0.0955,-0.8977,0.3424,0.3323,0.4735,0.2400,0.7656,0.4735,0.9100,0.2400,0.1379,0.9090,0.1379,-0.0955,0.3712,-0.0547,0.1379,-0.8977,-0.5621,-0.1687,0.8090,-0.7955,0.9113,0.8805,0.6780,0.4377,0.2381,0.8090,-0.3288,-0.0955,0.0068,-0.3288,-0.6552,0.9474,0.0068,0.1379,0.8090,0.3029,0.6635,1.0000,-0.2624,0.4735,-0.0955,0.1379,-0.3288,-0.0955,0.2400,0.1379,0.1300,0.3567,0.3424,0.0081,0.4735,0.4735,0.4735,0.0068,-0.2267,-0.8939,-0.5621,0.8090,0.4735,0.0068,-0.3288
거북왕,-0.0937,-0.3288,-0.0608,-0.1721,0.5967,0.0068,-0.5621,-0.5621,-0.2584,-0.3288,-0.6644,-0.0955,-0.3288,-0.7955,0.5732,-0.3288,-0.2267,-0.0724,-0.3288,-0.2267,-0.0955,0.3424,0.0068,-0.7955,0.2079,-0.3288,0.9063,-0.5621,0.1379,0.0624,-0.1035,-0.0955,0,0.4735,0.0068,0.0068,0.5737,-0.0955,0.2400,-0.3288,0.8126,0.4735,0.7568,0.4079,0.4735,0.7394,0.4735,0.4735,0.2007,0.0068,0.0068,0.2466,-0.1840,0.0400,0.4735,-0.2267,-0.4220,0.6780,-0.3288,0.4735,-0.7252,1.0000,-0.3559,0.1417,0.1379,0.1066,0.2401,0.0068,-0.0140,0.4286,0.4801,0.0068,0.1379,0.2400,0.4474,0.8534,-0.3288,-0.2267,0.1379,0.4300,0.0068,0.4399,0.4611,-0.2267,0.8648,-0.3367,0.3567,0.0068,0.5076,0.2236,-0.2353,0.1379,0.0068,0.0068,-0.3163,-0.5621,0.8144,0.3424,-0.3288,-0.0955
대도각참,-0.6768,-0.5621,-0.2267,-0.4975,-0.4143,-0.6644,-0.3288,-0.7955,-0.4330,-0.1128,-0.6644,-0.6644,0.3424,-0.7955,-0.7955,-0.3288,0.0068,-0.8746,-0.8977,0.0068,-0.8977,0.5757,0.2401,-0.2267,-0.7020,-0.8977,-0.5671,-0.5621,-0.6644,-0.2302,-0.0886,-0.5621,-0.5621,0,-0.6644,-0.6644,-0.1881,-0.8977,-0.7955,-0.6644,0.9340,1.0000,0.8554,-0.8390,0.3424,0.3068,-0.6644,-0.6644,0.4729,-0.3288,-0.6644,-0.1885,-0.8142,-0.5621,-0.6644,-0.5621,-0.1805,0.3424,-0.3288,-0.5621,0.0063,0.0068,-0.3439,0.2270,-0.3288,0.6780,-0.3288,-0.6644,-0.5621,0.2026,-0.7955,1.0000,-0.8977,0.9932,0.6964,0.9971,0.3424,-0.8977,0.1066,0.1373,-0.6644,0.0068,0.8744,0.0068,-0.2267,-0.6644,0.4735,1.0000,-0.8873,-0.3288,0.1990,0.1066,-0.2267,-0.6644,-0.8939,-0.5621,-0.7875,0.2401,-0.6644,-0.1977
팬텀,-0.4923,-0.6644,0.1783,0.0714,-0.6269,0.1379,0.1379,0.1379,0.1379,0.1379,0.0356,-0.1977,-0.0955,-0.0955,0.0043,-0.0955,-0.3288,-0.5396,-0.5621,-0.3288,-0.5621,0.4735,-0.5621,-0.0955,-0.4686,0.1379,-0.0841,-0.3288,-0.1977,-0.0966,0.2110,-0.5621,-0.0955,0.0356,0,0.1379,0.1497,-0.1977,-0.6644,-0.3288,-0.0955,-0.1977,-0.2333,-0.0381,-0.1977,0.9798,-0.1977,0.3712,0.0459,-0.1977,-0.1977,0.1541,-0.5194,0.1379,0.3712,0.4735,-0.1805,0.1379,-0.6644,0.1379,0.3724,0.7068,-0.0955,-0.2320,0.2040,-0.3288,-0.6644,-0.5621,-0.0955,-0.0955,-0.0232,0.1379,0.1379,0.2400,-0.0172,0.0366,1.0000,0.1379,-0.0955,-0.2040,-0.0955,-0.3288,0.0043,-0.1977,-0.0955,-0.1977,-0.0299,-0.0955,-0.1873,0.4735,0.1379,-0.0955,-0.5621,0.1379,0.1379,0.1379,0.1379,-0.0955,-0.6644,-0.0955
마폭시,-0.7256,-0.8977,-0.3406,0.1379,-0.1812,0.4735,-0.0955,0.1379,0.2103,0.1379,0.3712,-0.1977,-0.0955,-0.0955,0.4735,0.1379,-0.8977,0.1332,-0.0955,-0.3288,-0.5621,0.2401,0.0068,-0.0955,0.3720,-0.3288,-0.1055,-0.3288,0.3712,-0.3299,0.3169,-0.2267,-0.4311,0.0356,-0.3288,0,0.1108,0.3712,-0.6644,0.0068,0.0200,-0.1977,0.2400,0.5641,0.1379,0.9525,0.4603,0.1379,0.7435,-0.1977,-0.4311,-0.0955,-0.2454,0.1379,-0.6644,-0.5621,0.1975,0.8090,-0.6644,0.4735,0.7080,0.9113,0.4377,-0.2923,0.8823,-0.7955,-0.4311,-0.3288,-0.3288,-0.7158,0.4735,0.0068,0.1379,0.4735,0.3864,0.1379,1.0000,0.4378,0.4735,-0.7667,0.1379,-0.5621,-0.1661,0.5732,-0.0955,0.1300,0.9557,-0.3288,-0.5859,-0.3288,0.3390,0.4735,-0.3288,-0.2267,-0.4398,0.1018,0.3888,1.0000,0.0068,0.1379
엠페르트,-0.0740,-0.3288,0.1793,-0.4416,0.1422,-0.3558,-0.3170,-0.7955,-0.5086,0.0052,-0.3558,-0.5892,-0.3170,-0.7844,-0.1735,-0.2900,-0.1647,0.0157,-0.8589,-0.2194,-0.4192,1.0000,0.5039,-0.7844,0.0734,-0.6526,0.0545,-0.2540,-0.3558,-0.2494,0.2733,-0.2900,-0.4567,0.2127,-0.3170,-0.2900,0,-0.4581,-0.3288,-0.3558,-0.2501,0.0183,0.3856,-0.4678,0.2517,0.9750,-0.2900,-0.3558,-0.0542,-0.3288,-0.3288,0.4606,-0.2655,-0.2540,-0.3558,-0.5506,0.3924,0.9992,-0.3170,0.5123,0.0070,1.0000,-0.2535,0.4652,-0.1630,0.9814,-0.3288,-0.3170,-0.7000,-0.5395,-0.4903,0.7011,-0.6914,0.5039,0.6326,0.8570,0.4185,-0.8051,-0.3170,-0.1114,-0.3288,0.4651,0.4667,-0.0202,-0.4591,-0.8498,0.9600,0.0456,-0.0837,-0.2323,0.2334,-0.3170,-0.1543,0.0068,-0.2789,-0.4994,-0.3137,0.7751,-0.3170,0.1108
번치코,-0.7256,-0.8977,-0.0955,0.0714,-0.4145,-0.3288,-0.3288,-0.3288,0.2382,-0.3039,-0.0955,0.1379,0.2401,-0.3288,0.1379,-0.3288,-0.8977,-0.1482,-0.3288,-0.6644,-0.3288,0.2401,-0.3288,-0.6644,-0.0342,-0.3288,0.1046,-0.0955,-0.1977,-0.3299,-0.0292,0.0068,-0.1977,0.8090,-0.3288,-0.3288,0.0474,0,-0.4311,-0.3288,1.0000,0.1379,0.1148,0.3712,0.4735,0.5496,0.1379,0.3712,0.4171,-0.4311,-0.3288,0.1379,-0.6236,-0.0955,0.3712,-0.0955,-0.4319,0.8090,-0.5621,0.4735,0.2401,0.2401,0.2044,-0.5608,0.8090,-0.3288,-0.4311,0.0068,0.1379,0.1379,-0.0312,-0.3288,0.1379,0.4735,-0.0172,0.9971,0.0068,-0.5621,0.4735,-0.0667,0.0068,-0.3288,-0.0955,-0.0955,0.1379,-0.0955,-0.0299,0.3424,0.4735,-0.0955,0.1379,0.4735,-0.3288,0.0068,-0.3288,-0.1316,0.1554,-0.3288,-0.3288,0.1379
대짱이,-0.2573,-0.3288,0.0066,-0.5350,0.5101,0.0068,-0.5621,-0.5621,0.0207,-0.6644,-0.8977,0.2401,-0.6644,-0.8977,-0.4623,-0.6644,-0.5621,-0.4080,-0.0955,-0.3288,0.2401,0.0068,-0.3288,-0.6980,-0.3288,0.0068,0.4351,-0.5621,0.0068,0.0624,-0.0887,0.9113,-0.2267,0.4735,0.0068,0.0068,-0.0566,-0.0955,0,-0.0955,0.0917,0.0068,0.9932,-0.3694,0.2401,0.2650,-0.3288,0.0068,0.9937,0.0068,0.0068,-0.5002,-0.1754,0.0400,0.0068,-0.2267,-0.2837,0.0068,-0.3288,0.8090,-0.8977,0.3424,-0.6794,0.4225,-0.6644,0.1066,0.2401,0.0068,0.2401,0.4497,-0.4941,-0.3288,-0.6644,-0.5621,0.7644,0.8890,-0.6644,-0.2267,0.0068,-0.2070,0.0068,0.0068,0.2063,0.0068,0.1066,-0.6644,0.0212,0.0068,0.3399,0.5079,-0.4311,0.0068,0.1017,0.0068,0.3549,-0.5621,0.1345,0.3424,-0.6644,0.3712
라이츄,-0.7256,-0.8977,0.1783,0.3048,-0.8602,0.1379,0.1379,0.1379,0.1303,0.1206,-0.4311,-0.3288,-0.3288,0.3712,0.9113,-0.0955,-0.3288,-0.2530,-0.5621,-0.3288,-0.5621,0.2400,-0.2267,-0.0955,-0.2385,0.1379,-0.1741,-0.3288,-0.4311,-0.3299,-0.6629,-0.7955,0.1379,0.3712,-0.0955,-0.0955,0.1767,-0.1977,-0.4311,0,0.3431,0.1379,0.8090,0.0973,-0.0955,0.1634,-0.0955,0.1379,-0.3492,-0.1977,-0.0955,0.7068,-0.2861,0.3712,0.1379,-0.0955,-0.6653,0.1379,-0.5621,0.4735,-0.3510,0.8090,-0.7139,0.5727,-0.3288,0.0068,-0.6644,0.2401,-0.0955,-0.3047,0.3810,0.4735,-0.1977,-0.1781,0.0813,0.5168,-0.4092,-0.3288,0.0575,0.5609,0.1379,0.2401,0.4735,-0.0955,0.1379,-0.4311,0.0723,0.2401,-0.0955,0.4735,-0.0020,0.0575,-0.4514,0.1379,0.1292,0.1018,0.1379,0.2400,-0.5621,-0.5621
블래키,-0.7000,-0.6997,-0.7159,-0.7286,-0.6753,-0.7955,-0.6997,-0.7000,-0.3542,-0.4790,-0.7955,-0.0123,-0.7159,-0.7000,-0.7000,-0.6603,-0.2437,-0.4562,-0.7955,-0.7000,-0.7955,-0.7000,0.6219,-0.6557,-0.7064,-0.7955,-0.2194,-0.7000,-0.2437,-0.6901,-0.8003,-0.4650,-0.6603,-0.7000,-0.0492,-0.0718,-0.0161,-0.8125,-0.4274,-0.2305,0,0.9292,-0.5831,-0.7332,-0.7159,-0.7017,-0.2437,-0.7159,-0.6093,-0.6603,-0.2437,0.0551,-0.7029,-0.7000,-0.7159,-0.6603,-0.7603,-0.4391,-0.1877,-0.7159,-0.4515,0.9932,-0.2080,-0.6998,-0.4583,0.9406,-0.5177,-0.0492,-0.6217,-0.6399,-0.7000,0.4236,-0.8125,0.2907,0.8057,0.8316,-0.7000,-0.7955,-0.1245,-0.6048,-0.7143,0.1298,-0.2918,-0.4790,0.0963,-0.7565,-0.3457,0.6335,-0.7143,-0.7201,0.0143,-0.1245,-0.6859,-0.4391,-0.7153,-0.7134,-0.7000,0.6219,-0.0492,-0.2086
다크펫,-0.7955,-0.5621,0.1379,-0.0955,-0.3794,-0.3288,-0.5621,-0.7955,-0.4330,-0.0955,-0.3288,-0.1977,-0.3288,-0.7955,-0.7955,-0.5621,-0.3288,-0.3815,-0.3288,-0.5621,-0.3288,-0.3288,-0.3288,-0.5621,-0.5023,-0.3288,-0.5508,-0.7955,-0.3288,-0.6274,-0.0292,-0.5621,-0.5621,-0.8977,-0.6644,-0.3288,-0.0839,-0.3288,-0.0955,-0.3288,-0.7955,0,0.2958,-0.4629,-0.1977,0.2647,-0.3288,-0.5621,-0.2002,-0.5621,-0.6644,-0.2753,-0.7175,-0.5621,-0.7955,-0.4623,-0.3288,-0.3288,-0.4311,0.2400,-0.2574,-0.3288,-0.2624,-0.1643,-0.3288,0.0068,-0.3288,-0.3288,-0.0955,-0.2322,-0.7248,-0.3288,-0.3288,-0.2267,0.3608,0.0366,0.0068,-0.3288,-0.3288,-0.2413,-0.5621,-0.3288,0.3408,-0.3288,-0.2267,-0.0955,0.1379,-0.3288,-0.7955,0.8090,0.4735,0.0068,-0.0575,-0.5621,-0.5708,-0.4623,-0.2290,0.0068,-0.3288,-0.1977
더시마사리,-0.7000,-0.7955,-0.7000,-0.7000,-0.7604,-0.3506,-0.7000,-0.7000,-0.7000,-0.1358,-0.7000,-0.7000,-0.7000,-0.7000,-0.7000,-0.2267,-0.7000,0.4745,-0.2123,-0.7000,-0.2267,0.7887,-0.4623,-0.7000,-0.4456,-0.7955,-0.4651,-0.7000,-0.7955,-0.7000,-0.7000,-0.2267,-0.7000,-0.7000,0.1345,-0.2267,-0.7000,-0.2267,-0.7000,-0.7955,-0.7000,-0.4344,0,-0.7000,-0.7000,-0.2774,-0.7955,-0.5693,-0.7000,-0.7955,-0.1128,-0.7000,-0.7000,-0.7000,-0.6980,-0.7000,-0.6989,-0.2333,-0.7000,-0.7000,-0.7000,0.8910,-0.7000,-0.7000,-0.7000,-0.7000,-0.5621,-0.1639,-0.7000,-0.7000,-0.7000,-0.6980,-0.4667,-0.7000,-0.7000,0.1515,-0.7000,-0.7000,-0.6980,-0.7000,0.7599,-0.7000,-0.5373,-0.7955,-0.7000,-0.4703,-0.6310,-0.4666,-0.4667,-0.7000,-0.7000,-0.6980,-0.6574,0.4399,0.0105,-0.7000,-0.7000,-0.6980,-0.7955,-0.7000
핫삼,-0.8085,-0.6962,0.1777,0.4945,-0.0179,-0.1359,0.1876,-0.0909,-0.2986,0.5132,0.1997,-0.2344,0.7686,-0.5953,-0.5936,0.0641,-0.4179,-0.8977,-0.3288,0.0068,-0.8977,0.9623,-0.2296,-0.4179,-0.7424,-0.6962,-0.8977,-0.6644,-0.0909,-0.8168,0.0360,-0.8977,-0.4179,0.5727,0.0641,-0.8977,0.3539,-0.6644,0.0201,-0.1274,0.8019,0.2975,0.5728,0,0.5308,-0.2200,-0.8977,0.2989,0.0809,0.0641,-0.8977,0.1499,-0.7505,0.3925,0.7656,0.3317,0.1854,0.5353,-0.8977,-0.1859,0.9561,0.8196,0.6088,0.1753,-0.6644,0.7203,0.0068,-0.6056,-0.1390,-0.1120,-0.5201,0.8630,-0.0955,1.0000,-0.5666,0.8955,1.0000,-0.4629,-0.4381,0.1213,0.0641,0.0641,0.9281,-0.4715,-0.0909,-0.0352,-0.0676,0.3750,-0.5889,0.3940,0.8960,-0.4381,0.7953,-0.6644,-0.7985,-0.4331,0.6537,-0.2296,0.1997,0.3758
오롱털,0.0767,-0.3288,-0.3569,-0.1619,-0.2321,-0.8977,-0.3288,-0.7955,-0.4330,-0.3288,-0.5621,-0.4311,-0.3288,-0.7955,-0.7955,-0.5621,-0.3288,-0.5396,-0.5621,-0.3288,-0.8977,-0.5621,0.2401,-0.2267,-0.1891,-0.3288,-0.2317,-0.0955,-0.6644,0.2334,-0.8314,-0.5621,-0.5621,-0.3288,-0.3288,-0.3288,-0.3173,-0.3288,-0.5621,0.0068,0.9943,-0.3288,0.5554,-0.6962,0,-0.5374,-0.3288,-0.0955,0.0304,-0.5621,0.0068,-0.2167,-0.6731,0.0068,-0.3288,-0.5621,-0.7494,-0.5621,0.2401,-0.7955,-0.1828,0.0068,-0.5979,-0.1643,-0.3218,0.3424,-0.5621,-0.3288,-0.5621,0.0043,-0.7263,0.0068,-0.3288,-0.5621,0.1379,1.0000,-0.5621,-0.3288,-0.5621,-0.1717,-0.2267,0.0068,0.4914,-0.3288,-0.2267,-0.0955,-0.0955,0.0068,-0.7955,-0.3288,0.1055,-0.5621,-0.7213,-0.5621,-0.5584,-0.5621,-0.7955,0.2401,-0.3288,-0.1977
픽시,0.3752,-0.2020,-0.3983,-0.0062,-0.1719,-0.5730,-0.2375,-0.6295,-0.7988,-0.3939,-0.5374,-0.8063,0.0068,-0.4374,-0.4374,-0.7955,-0.6295,-0.7000,-0.7708,-0.0287,-0.8063,0.0963,0.0963,-0.3375,-0.7000,-0.0287,-0.7000,0.3316,-0.5730,0.3332,-0.7029,-0.6999,-0.5942,-0.3041,-0.7955,-0.7101,-0.7089,-0.7708,-0.6068,-0.2308,0.8485,-0.5621,-0.7000,0.1746,0.5402,0,-0.6999,0.6424,-0.1640,-0.4374,-0.7101,-0.1110,-0.4439,0.6424,-0.2020,-0.7083,-0.7045,-0.4729,-0.0287,0.2292,-0.0080,0.9243,-0.5899,-0.6906,-0.6905,0.1315,-0.7708,-0.2375,-0.7955,-0.6815,-0.4303,0.1315,0.3068,-0.4729,-0.7388,1.0000,0.4295,0.3182,-0.7955,-0.6935,0.1315,-0.1706,0.0998,-0.3469,-0.0680,0.0098,0.2079,0.3577,-0.6128,-0.0843,0.3748,-0.7955,-0.5374,-0.6998,-0.7097,-0.6208,-0.5341,-0.0393,-0.2794,-0.3396
카디나르마,-0.4922,-0.5621,-0.1236,0.1379,-0.1812,0.0068,-0.3288,-0.3288,-0.2564,-0.3288,-0.0955,0.1379,-0.0955,-0.5621,0.8090,-0.3288,-0.6644,0.0943,0.2401,-0.3288,-0.5621,0.2401,0.0068,-0.3288,-0.1891,0.0068,-0.1959,-0.3288,0.3712,-0.6274,0.0710,-0.2267,-0.8977,0.3712,-0.3288,-0.3378,0.1108,-0.0955,0.1379,0.0068,0.0228,0.1379,0.5732,0.7656,0.1379,0.8992,0,-0.0955,0.2986,-0.3288,-0.5621,0.1007,-0.1840,-0.3288,0.3712,0.0068,0.0030,0.5757,-0.5621,0.8090,0.2414,0.9113,-0.0290,-0.6553,0.8162,-0.3288,-0.0955,-0.3288,-0.0955,-0.0306,0.7166,0.0068,0.4735,0.8090,0.2817,0.2835,1.0000,0.0068,0.2401,-0.3000,-0.3288,-0.3288,-0.0653,0.1066,-0.0955,-0.3367,0.9089,-0.3288,0.1141,0.0394,0.3390,0.2401,0.0068,0.0068,-0.6519,-0.3288,0.7068,0.6780,-0.3288,0.1379
